Tiền và các khoản tương đương tiền,Đầu tư tài chính,Các khoản phải thu,Hàng tồn kho,Tài sản cố định,Bất động sản đầu tư,XDCB dở dang,Tài sản khác,Nợ phải trả,Vốn chủ sở hữu,Doanh thu kế hoạch năm kế hoạch,Lợi nhuận kế hoạch năm kế hoạch,Tổng nhu cầu vốn,Nguồn vốn cần vay,Thời gian sử dụng hạn mức (năm),Phần trăm chấp nhận cho vay
955621867.0829686,741248623.9706714,929552631.456548,1993605835.5432367,5490822473.126284,2156982127.4698277,930161297.2870544,529979503.9914772,1812818884.9776783,580176096.1814748,6567319607.56636,162330034.60543922,4339954469.750874,1530571910.765413,4,0
114333251.22876512,102207255.30996,2940646234.7929454,1142558764.8150482,6893892517.328541,3072810029.70723,1853375071.1904063,322085947.61753577,3494846906.420685,3113010544.4637513,1962536884.0032167,2346204045.4810123,5377163988.10526,3231786787.694696,5,0
525141261.26156515,861170012.2039989,688374643.3180764,2765548731.440562,6680472747.754387,631020416.9411365,1588835383.8249228,354789599.1667959,4263569378.1524305,8493888758.652077,1622801450.0739703,3379804441.015288,8296249900.423505,2171713979.6729355,1,1
118895127.00910404,1904317362.143768,421232296.2503638,835469137.4792572,1303296929.992485,3292681206.920795,1724391793.0239077,445551353.29835624,378209769.37617517,6309121942.126474,7415200845.993607,1579068658.8784957,4904607933.6843605,2146168479.3773773,4,0
685712897.1317384,939083127.7939206,249610037.92401278,2248874708.9928656,7438569016.63162,1841398498.708678,276954787.6969116,873229155.9615443,7948962732.945829,3322711399.30551,8587117314.4393215,1847635878.4720907,2205694241.082201,458885969.88950384,3,0
766449406.9500359,610612259.8603984,656776401.2961215,358831527.9260442,8310294039.902618,3371529490.4741664,306085224.50754833,550876397.0085475,6839379271.294391,7129737193.818167,1747767682.6840718,4014995279.126461,6673778877.064427,4959791400.464105,4,0
885254576.4090867,1898661235.517737,1040684621.8724368,1617981737.0336905,2139114684.6986377,1270464451.1981556,480886319.97905475,807563064.8386555,2448692247.480814,7537937581.121148,8570676569.49353,239939396.13891405,3441320578.440501,1457796665.602999,2,0
651759490.804332,1016387775.9538676,2204815407.875671,1737590796.8156846,2998274316.468231,3877738994.313005,1328615838.613436,849309293.2062131,2348075696.350022,1382978575.3313916,3924661418.5234733,2700633138.621897,2637524196.5025277,594592818.2097201,1,1
456722811.65441304,581333918.2822552,234592715.98970965,573177157.4992206,8446867216.986331,2753287252.692418,957811145.2895192,249201238.32930768,278989786.3915067,5287617977.341183,8160365763.927099,4023441915.732736,2310808384.3326516,3423773918.962908,3,1
160157303.71553683,1568149113.9242797,1531650181.681971,978092461.5405366,8853900864.379526,2675310802.29999,347928644.1850885,778801085.890142,3622231960.9523206,3313456312.617605,6782628639.665433,3988081901.37855,806336131.1280739,3773420218.939368,4,0
129478461.79391971,454990743.0706589,1565853187.9115443,544304618.8223178,4108823765.74839,2451030235.6964054,1494107316.2407925,650418915.2346938,2327598838.0941873,4571630401.353228,8155485159.082848,607276995.1759502,8402875325.425631,175507402.63695794,3,0
488238952.20388144,503020718.7947943,699270247.7822948,2536627997.201891,359110599.5161378,4213034787.740575,1039776279.2333295,509868344.8038263,5584858765.883993,4232185503.0455704,5841812548.092146,4225100375.4501815,5113882244.29598,1382777040.261128,3,0
833384963.2694399,655420680.7277902,155460843.51550764,1974995289.3705113,8399375920.066964,2780188411.5027966,1464683286.915357,93223611.31575608,4953553405.340044,4544339762.941616,1497387306.2365348,390991325.97466946,8600395465.287596,1012110842.1734694,1,1
751965136.7323514,795589168.0243753,690854685.8147871,1344837937.419283,277264973.26559377,814804246.7391657,1819850129.4694202,574476676.3578627,8616342134.705412,4707093375.364793,637258628.3937465,4620703754.267721,7769920506.62692,3954335820.0415993,3,0
881397752.4967183,1169929110.04448,706560753.0891523,1672380948.847733,3005374392.48842,3136514332.5233593,1830348267.8218644,159604053.23444092,7167433606.592191,641922636.3897637,5681299709.0356245,1085413826.296862,369033445.725061,959579701.7920554,1,0
811935259.5084132,1035416490.1168338,2070310783.146315,1038684236.0364676,852724570.6507641,2580151455.3262453,609224060.3142526,817174037.2653581,773739099.3796803,1615695223.1372123,619366176.2275023,580610369.2933726,2300838735.0552125,1214394329.164542,3,0
209439222.96301362,1490024269.4349616,716662786.959059,1291930584.9681869,4630112531.644321,363285429.0183037,325484413.5014738,934948701.5748347,6353368605.703806,5104454200.583094,2200280517.76011,374403255.7039113,2906715004.8564715,4934824685.022857,3,0
204322788.39301708,1437170010.4366446,1033987294.4340372,1861921684.2268581,386276953.4722471,2913783260.6266403,873314462.8082881,480717115.83520573,1008680304.5048909,8425593082.477994,1935450924.3472645,1720320164.4835973,4459414103.451495,3525449378.447868,4,0
460723234.21614295,100664732.36202507,161341283.8912348,642321016.648027,2067412135.0474331,415335835.58087665,176922732.62186944,443324541.6618213,2941635541.4023995,6723712202.014492,3901223270.7142086,1746124436.5080729,6473544501.26259,1968915026.7024436,5,0
195199953.5744947,276469658.0423403,1879359065.9914083,410947910.8451211,4156652534.25736,3629662646.4029303,97499421.12640679,491338380.0866269,5017409413.017915,2163015608.1642575,5416684882.777575,2633117452.7026396,6158838900.137326,3781602404.642345,1,1
191536898.1394766,438231923.8881538,1432948392.9747195,2833932090.598669,713820796.3886892,3280808200.517498,1956448343.948469,71846182.35362756,4486672451.212868,3268228364.0253153,8209363995.9175005,3666068645.5329313,8886720276.196005,2359047309.054405,2,0
271440041.2551622,1199350945.7470536,1048009021.0173386,718194852.5941705,4349789024.465828,2476417010.2274127,1943930420.3358638,240796649.18917453,6255346036.372642,3031713346.350658,8432108828.302985,2551209164.780192,8317571146.257453,1102703325.9966588,1,0
27454350.81322974,1791576058.284528,2114583427.4346871,1490721096.4712026,2422770419.7039504,3748945799.9790835,710043152.8448484,940907800.8454264,7299753735.3282385,6930259743.536951,8843126420.488535,4894841164.045683,1757773794.9881222,2465464222.0229464,3,0
573485951.0424615,656564161.6308992,2052723257.618881,2286952323.5082316,2438876376.9985585,1418098142.929219,1642843501.981693,348349027.99190915,7472999701.1560955,8750327568.950577,6898028543.993059,1055559160.6585716,7752817480.760522,3871520569.844952,5,0
399623743.5003319,1927850725.3866305,997163325.4863185,1672689392.2463205,8436459733.32507,2243202267.1835093,454617012.3076027,593400940.9858326,572087166.4750544,3211543978.9850936,8299543485.989062,1056731967.4030268,7602123834.042587,932769994.3656774,1,0
241208837.0800722,353992510.6956452,2134034800.5685234,1908275294.597378,6227551678.751502,96136045.45116216,840411732.8183575,650896033.4701248,5792818109.716822,152551049.23631507,7136568375.63546,3526153618.235451,5215705719.3032,2453384971.821453,3,1
138552784.02029097,1850217402.4801614,1057665530.9202062,498664511.37466383,8368846827.392879,4941700710.718832,1455635495.419135,877770232.3708887,8654332620.586454,8433204418.885762,8204350488.877457,1574315420.5361476,3109274927.051745,640639357.233642,2,1
458571016.3512163,1603994330.7415993,681557837.5662664,1190836143.5942988,5202424291.826019,300147952.8809198,1105580295.854303,241987452.50424302,6807437538.225357,6783988804.550559,1027159439.0998844,862154348.217789,1956689476.2315087,4221273093.034252,4,0
603948597.9147199,784176477.0035142,2165092957.170452,2073807892.980038,8169192210.59322,540187259.2962348,1644025144.4409854,890679444.0639728,4703132037.122947,7512514112.763456,8658016914.179134,3963265962.3570914,1990870490.8185985,4103086843.3923764,4,1
973410946.6995628,420561158.36873466,2189516690.8320775,637260852.6488811,7544981682.222041,2484530247.328807,1960277645.680295,394697740.4004124,8986930012.864233,1893953192.1946964,2187611538.976688,1134973487.279525,3106652949.1856265,3383606112.8318233,1,0
257554746.85153168,788672829.4734244,2599985476.51627,1455833949.6795328,8980695994.55804,1891998301.2238472,27945112.521442674,922168171.9718535,443639388.07464427,5818002256.232167,5159382690.792051,3745839026.30993,4585123913.559747,4604110781.338101,1,0
31203234.274789143,435339906.6444124,1512813869.0842042,1771856753.037009,4552776350.757149,2671096403.819045,1849796027.928211,414261347.7649131,838968255.6646665,2109724105.7971458,4699764737.347268,1037420192.8055519,5296005841.102102,2029751331.9123633,2,0
737335031.3030028,1126691947.8923142,712489338.4242606,2370105057.2700505,6280328809.145716,4178356864.9192095,832760035.8256313,108440182.3949258,6924871636.592093,124323373.60036053,5123712652.740825,4697382133.332016,2992856696.664293,703285242.1605357,4,0
238993728.09167975,1153889335.6811204,2513953268.6502814,656862877.6015099,1487988881.3605573,809930884.8072909,821818837.0350218,56862295.49709263,4970243042.054748,1430456599.3665924,6348062994.844808,1479030633.1522982,3273554294.7564764,4879379849.852462,3,1
486842344.5448582,1538696731.0938923,540507500.6775212,2934494882.210975,8458453909.023286,3204867489.052496,11312333.246745829,967451547.2498746,1163598775.2472801,8306807276.305595,4902418223.995049,3749873794.6584067,220322387.4322688,2589723577.371367,1,0
809184073.334059,1060451476.6262783,2817068491.0115895,2902604784.1114507,3618790512.580603,109816256.34328955,1670356645.3995717,125729487.89509311,3409047367.38481,1953571529.272635,6229856979.7132015,4207989698.7843943,118863679.56451403,2403799623.2711034,5,0
41791968.64005552,696840995.8537214,933827522.7345392,46757625.95052187,8253869130.20201,3954422079.6328435,1520387901.945026,543485668.252514,625383252.2277817,5274576503.814359,4856057914.296659,617574617.8379256,8173923837.947987,365431609.6091107,4,0
145811660.16842338,1824081933.464758,75913641.76868643,1110252791.8375027,951377968.4847953,4081835017.07933,1789080686.9731717,529344598.1762604,4761461506.713219,8712758755.965982,207183996.84058386,344818646.3527767,224722158.07819915,2873365399.1949935,3,0
102685168.93117405,165217142.6965154,576563638.7903895,212840154.19255963,4661527670.801867,1909301429.7567797,343048175.8435029,404350450.4198643,981421139.1707706,699663189.7463602,5683562023.274535,2993762136.987047,394780642.17845666,3241468363.4015684,4,0
237557745.99206242,1619475563.7733138,1256079677.7388933,958567323.9524972,62534157.83440563,883199581.436507,438074056.2097001,420940756.6249135,111742429.65070724,7275275552.169524,5041291411.515033,3102372155.1798277,1930154240.5946372,2392281042.739833,2,0
177166724.3142238,825053490.1245029,184464125.22333363,1825118029.1784565,3773364039.2893705,4059084145.027149,614025857.8598969,478337547.32051224,2935695936.2615714,5386061147.196616,5314013312.19539,3115660986.9963603,6716246529.918862,4556523873.165524,5,0
320018817.37661475,370387889.1928539,1240372513.1498919,1830122218.1575174,794495491.1725907,4547860997.263002,1065111670.7134018,104036591.02909918,2143115469.1754649,2924130327.6106324,113888045.13132621,2283578839.8033233,6142391693.154041,3724768226.851147,3,0
747573074.6653864,249507902.8667341,624588605.5200354,299024647.03303075,4070157894.445852,395027402.7792457,696781511.5325887,791952330.2708951,3290775101.590635,3291005889.2789216,4271846466.446702,4673868287.847389,5859875972.757412,241173008.60796377,3,0
47132026.2543651,449321173.90055317,76483908.95112263,2034583825.748749,5024363514.408702,2907437733.3566346,606455786.1988788,380178470.0387945,3186586855.9206586,264101084.58074588,7887297142.281759,3462047493.470177,5217083151.866091,2735718395.668313,1,0
78395064.81176658,252692095.2570214,911039303.5783515,2540553082.372712,7677830538.8979225,4692008609.588773,373560998.96479166,248316888.26573253,5688615326.907917,2317400428.733494,3059743264.561374,375712280.254255,1895121072.1381874,4968682143.799052,2,1
566502209.4133309,923271844.9386331,694387572.7335869,1897181940.2140837,2694120601.172266,3225804605.061074,326809985.2161346,321675974.5975328,6136132422.627942,3822136895.851107,4059450121.361463,3926113691.217508,3641610289.6760893,1038751088.8533653,2,1
522658455.01644075,705882424.4207988,1270883986.0737689,936798168.0788603,5122936088.895708,4105194605.573288,951150083.2736905,613810450.0057353,1189863176.9331152,6457883854.331767,1189753469.59183,1381083211.4368653,4355090215.7588215,3105015162.6762505,3,0
476704697.97446156,719612199.1242702,2281865662.5679913,17460222.667559575,644788502.1406361,1164513297.9948523,897341051.0591792,776229555.1774614,4423521023.610412,2487510405.5192924,4107085157.7643633,3616551197.754122,5283740996.9051695,1403800714.8711355,4,0
518329390.0742251,322167903.0610704,1539131139.0105774,1948741517.1738572,8225869353.923378,529630159.22052485,1572411259.811354,157652598.67693233,8007904686.749572,5231184603.686254,3622427748.2325587,300752380.5210903,1866020855.3719006,1888843028.6843522,3,1
743328694.4247366,1322887683.2675183,2308834490.942012,2036484407.8708568,4092990282.8175993,1893415934.8289306,1649417008.957014,594605944.8454139,1378274319.0533457,6590556608.322498,7959061284.759972,3834626715.64433,6588399615.622615,216490698.798489,3,1
578233468.2810811,1219516298.9115856,1023304086.0482571,2129160304.6286855,2310680760.67542,1987648585.3850968,1404221812.6630387,425300235.6125208,8703526963.57012,6292807360.012979,415420114.66199327,2716117959.167675,2849340013.786944,3455189414.651532,3,0
459688275.2045154,1964749996.5579085,59290088.030290194,127389077.70462614,4195916105.8323765,3935294379.3271003,1664094176.4846668,862662217.168729,223139274.9184271,5320817796.088199,8565824065.272203,3605153823.4594283,5975994222.615747,3840339779.3086514,3,0
86342239.66988747,343612036.2264087,2768075955.1593804,1554178804.6318583,4359478640.694814,2043346517.2457125,226615333.69582188,949552585.4051998,942461338.5511324,5230118385.243454,5229988346.069842,2473800494.9124928,4674450169.075915,3875937871.9717817,3,1
974897258.4033829,1669690719.35225,957849229.6016766,1246159478.0800605,6702502650.964265,1198279227.2113895,920941761.6602712,680149670.333737,1639318997.7008584,6496473931.673488,4813745950.577936,4006565106.9024086,5370708700.268287,4854186414.955175,3,1
243136980.12956834,77404513.60680321,1590095359.4863412,2304371325.65832,8772437768.232462,4433975755.221877,580041743.018037,591856116.4412318,4254649408.2466874,3032895623.262805,7987199072.000134,4735398153.472376,3777020815.595712,4197494468.4986167,4,0
869812124.647157,155905033.53873414,1418259797.3878324,2170840791.680624,1715981394.5679772,3917618585.363053,511076753.056366,781453690.6090097,2727415246.394503,4062929824.1809716,1799984070.1154034,3713718604.575344,4061114585.382181,1077649659.4607553,5,0
382082819.0222947,1299622781.0119126,1757593544.812632,2852475882.355172,537716368.3678181,3343162149.091576,1428263119.5930498,498327015.6811842,3792621899.1335626,8696178401.727852,1960219646.6537764,3722114400.2432165,7826870189.352265,1191254437.9707837,5,0
685516809.3405864,818874611.0078446,2657193028.2776427,2693554969.9986434,5918579863.857484,1051420974.1136311,1664145078.1724327,60095490.06539933,8470265186.677514,6024044644.809889,7882390417.291674,1087403836.478011,4335290502.201117,3851549877.833088,1,1
456859064.5880724,468697160.75232196,2604388617.872091,1678440317.201788,7966976892.357124,1039963896.5873723,238327229.5100334,702590370.6522177,3105362064.4313426,4688631928.106029,8372053956.942258,1775566513.0167353,7165610529.934187,3895686548.946267,5,0
357391937.99403995,15485456.885110866,2943470075.692575,2941617025.2100573,5107122815.0714445,2466948991.997105,256957825.92694166,582482658.9659263,7640638296.276108,5213242503.228378,7556520570.808936,629585240.9042389,3615718803.7707105,659059102.5558126,4,0
616233525.6905794,1329660402.74074,1594540412.8139865,459136299.40887547,764836274.9365566,2663985717.9140143,1282412835.3434317,155680581.15851858,701624999.897019,957770499.306938,467258289.2268402,2664483702.6600685,6334736064.101085,82830013.32707474,3,0
538425884.0322165,887288655.7066458,2768943296.8567424,31404463.95007423,3824885314.6858335,1295354667.3659868,297154958.74148124,216902160.8210582,7316910734.1748,5336059026.985594,5903415965.059118,2235556759.0558977,2172767265.3238816,2036833058.2903087,2,1
236270244.92813942,349866578.84359115,1457701702.025191,332420218.490312,5909858255.448702,634384596.2110301,1539085572.1535256,234523172.61138567,8118954219.735854,7531760737.508778,4115123046.649085,1477030323.2556772,8261469107.072278,3488635832.0122404,4,0
339560589.8972405,1944725658.7481036,152323440.9343521,1071784375.4342704,2986026706.12317,1828754500.0692742,1659103308.267532,733747616.3360387,2600743338.2795067,4722068888.015139,7289640269.0834055,350604742.5507697,8708759367.562939,4339988922.503822,2,0
39204904.69752261,708175147.1426209,455660705.56461376,2268225501.3417377,7611917309.862692,2156834431.2281446,1050459575.8645399,520780114.1654106,4946535419.828916,1608541839.336232,1507391540.8202262,4657310198.289082,8121786906.498142,868384130.6941286,1,0
197615710.5409555,613088804.5336541,1015278497.890711,1155369850.681155,2061007613.7699614,281658059.43744045,1817721066.4338305,52654879.77749655,1725090919.74989,4044925013.685341,8290960717.285481,3029031699.8645434,3183114533.9614,4085690891.956131,4,1
339153844.43918973,1025525295.7248118,2181863820.0683413,2343999883.4896946,3312227496.9971137,2831906404.332482,50498252.1620768,838775220.5979729,863164151.5824871,2516653450.8777714,3085066764.103651,1628350465.7505322,2560761620.7869997,3438049488.7313423,3,0
972260703.0593629,561641468.2271092,262487077.1616631,2230924571.60887,8252071178.321296,30013120.582724206,460556871.282639,646741597.1366771,6945092599.352269,3250472710.4134307,2976740509.6600733,1741870443.4151673,1723712653.402515,871478623.0363832,3,1
529453490.0917989,552796623.1721162,1097424883.6914582,2385105904.6751676,5183270624.628485,772841310.6220512,1548149167.1983664,734484422.8626026,5686977724.73153,2040580813.4862354,1688003487.017268,1980090384.509573,7869649052.019251,4372750301.260563,4,0
702292241.5204438,1932910389.292899,2947435919.7944784,569944213.4765801,105803563.75445801,751858794.7351048,1915028068.84697,937749618.8688716,6782577443.200689,3018523526.100251,161857936.88713646,4059096231.91396,1155686395.5709178,4668293655.708186,4,0
675232364.4318844,529683767.3720541,2361327521.304196,1552940224.9897194,2233990925.3022637,3444021880.598138,1921553257.15901,263866792.35050386,3985189113.7762265,7398850906.896005,2883414431.703287,1056140607.0776613,5816739576.630108,1365743850.6791663,3,0
980983489.2150007,1214878998.2149584,1724547256.0331779,2140948447.609253,6792179935.851241,2439740842.3306265,10792107.0996907,591660344.8002461,2283975433.3941994,6824201357.628351,1420084505.584878,4283062938.4705377,3050029446.4277177,786021450.5870882,2,0
557886952.9322124,84518887.24084023,204075354.53951213,859682363.9405886,515831433.15505886,4183460819.520685,1267408349.0216846,761347698.9968543,3870307144.1562123,4425041256.651849,6669442574.549991,1560383176.7794397,1772470154.0199525,4839749880.452031,4,0
587566955.1617284,317155003.182033,63564359.74683353,2515698991.6634364,8937852178.844631,1338946247.9467466,64384709.40991817,515227792.77704453,629872655.0298136,7046866482.203447,6834076103.2886715,4355946243.441133,1741919151.512512,163277595.38270378,3,0
303569825.8200974,53939608.55053382,333639742.840094,2340142777.912101,8086258434.883732,1068660408.1153555,1403648371.2618725,488639468.0229436,2587566449.1767626,8780575352.119638,7468599099.055796,4479955200.3963,7851633809.778587,4744578014.241502,5,0
627987246.7856244,1073608644.9632615,994847546.5366488,368430817.9729495,2053250004.4615235,4018417551.2958302,1538403092.08334,929080562.3793143,2712828682.9699078,3667177669.0371203,148430807.61833993,3484841077.310708,7752402770.822585,1120312973.4926186,4,0
758935799.8415098,988297055.746794,1827052170.9554596,661485075.1986929,8064768263.0661335,2232136345.816868,1716749063.8931396,247385068.5032424,6444995624.692483,8820284975.08459,3228202819.0965037,4474175154.539298,2521056044.069995,2218744826.55494,1,0
107737113.76506358,668535803.7739062,608490893.4482155,719746453.315042,6310288199.091569,1385668555.1847703,1063592402.4691002,654620225.4856749,525559203.3919413,2228237223.0397024,151688890.78131428,3736780651.4773097,400525717.5229317,1576341514.6166465,1,0
482724105.78423774,1403559922.9036477,172430201.29743052,2636644901.005355,3856889708.118525,2102933787.0105696,1701723699.0975296,970436809.1525289,2245182714.7864804,8591749607.016815,4618663611.006679,726976181.056084,7834872328.877254,810855098.5199338,4,0
424790702.8266834,1255331361.1538663,290728002.76862454,568313348.2952704,1805251521.2189777,2137862153.3250642,1848448395.9144237,223887234.66449144,2525662769.781044,7782615420.279885,8190168839.520542,4781051962.16257,610195558.4683285,1794761024.553957,3,0
118016577.24097353,1204680028.1995652,1291848956.4865484,1870067913.9315507,1841892280.4092572,2869096136.630494,1071125442.7802004,465099728.2167629,4984677117.417115,1808196015.9884393,3730223310.1481614,954583036.0203087,854009651.5102937,2719276744.8926415,2,0
344581348.7539171,679153647.1438131,2323918502.892536,204087091.45063245,5366965676.68729,207578324.21646017,1052989288.6141431,975560105.6055262,2240015516.890848,3161594657.0406394,7875604183.889168,2475670086.3088546,7415094243.235081,514442847.7286495,4,0
537502746.9588027,661019998.0371525,2466840900.8378153,1661991016.3461645,3773748574.0568314,1254786210.8944232,1016655394.365241,40674869.117395945,1235240236.5084627,6377131346.926208,8533451309.908252,1920435724.3315396,7373254434.883548,4055427894.6367464,1,0
651620029.3725877,1748162283.4169707,887336199.733794,432343785.93579537,5377092290.870366,2345132539.259528,1014226284.213307,631705308.4708616,2358927836.9953747,1740757327.1731827,2217011537.5686655,1743988056.7891276,1902158264.0693958,4011888581.3378787,2,1
292449913.4923175,1092489884.5091856,1997045736.8960905,1730732217.4176764,3005787237.923874,2720619470.856927,1551322998.525862,407518696.8988097,3825852631.1043506,5324544670.560734,190379914.50902104,3919172178.1659102,440143253.01488566,3997534246.7783356,5,0
478918093.5091208,551746038.3466256,1190275235.8776891,1109709213.6552198,2109166922.745717,810602916.519745,143986551.78142577,772236613.4312221,4753016718.286926,4822568018.461433,6682165707.073628,1458337464.7761307,660541563.1987635,3447921366.5626645,2,1
735409071.5615001,1091009274.0895603,2918087856.4189544,1820991362.735756,7537172850.480869,984239692.2678618,910456310.0818838,326624456.79711133,377294296.0977093,2641029256.068471,5253191624.072327,2690698567.5866704,4135164247.774647,2303548746.819229,5,1
425136509.40497357,540873932.4735131,1226783537.0402236,1189385234.8426068,8284389762.717449,3643462551.1304913,1052733391.6332766,376018944.5923151,2822807121.3030367,2718790288.723963,3189625621.6803474,1686395713.4967732,3822287781.2757573,4176934800.278928,1,0
941069251.0306886,378745088.3880496,1199792818.7844517,2564342681.423311,6362051995.373824,3932074663.10148,436766923.8505536,518058644.2939201,6889305747.422631,4656448269.987403,3371673800.2985744,4467912113.078408,1722371752.4464977,4266652496.650015,5,0
35552628.897847965,571531040.5615009,1514671487.7701526,2273363412.6733403,1496220509.526374,394209626.7554865,1087139323.3087237,349152706.01023746,5398674022.197,2712647626.676568,820697547.2477331,779816121.9908636,8190458328.5104475,1463012133.327382,2,0
263926122.19606495,1261496046.823356,95997539.428168,2535659606.0760503,876178260.8830714,4950598738.491808,916763148.8559523,263276426.5067729,4131552439.4745727,1638687166.1837254,7852499487.489024,881586016.802127,5016442018.201628,2430703742.213741,1,1
137724280.98993495,1036517681.2337657,1265426273.8687615,673936130.729573,4874799101.911593,2176956779.5170655,1477789109.4259007,358557100.6363111,4104095705.3570657,6964761098.509749,2254374589.0458612,560567707.0833609,7285316424.668198,1054666209.1389661,2,0
543584218.8409929,337355718.1608638,2489549882.7641478,454959805.13825876,4975652160.338371,2937039674.863475,713055756.1450456,908411238.0843923,3351649473.5495014,5244219142.601638,964229639.9867624,3790204272.787022,1023161531.7503651,1316162598.9116051,4,0
181486640.42954138,1816746516.0304713,1844004403.8090987,1676430658.443862,5771212585.362927,2976381305.700199,1900048574.4605153,345961972.03715324,3111293571.719616,3949971644.1141076,7037853607.149841,811655261.2497699,8763780973.85922,1232821017.0649807,2,0
743131224.2563769,1001609242.9332142,2908874810.611224,2619771304.5893807,8160270018.248584,1743188368.844028,833323394.1513841,899935205.7880625,3635692142.4763165,1647603311.318203,4417163291.045462,2667858900.8367567,7306665056.58142,4143388582.778901,4,0
918758268.4979447,1589513239.3486419,990356209.3491883,340765629.9246134,5838804921.254921,2733057239.8283973,1265475929.941506,208994571.4312628,7829404088.536328,5357401990.343062,6889782093.247736,3835069179.1676335,2661633975.542991,1291536558.4451447,4,0
211163657.32504666,668069970.3951203,501342376.9018305,709325663.0113447,8249510722.55362,2925342355.4176273,451142407.5067127,673819884.737323,4246040265.652512,5664887175.818095,8126686261.580406,582037378.700818,284991403.7822751,2754253482.7686567,5,0
907229292.1059401,1915543205.6222677,2256717601.0027947,2240534672.98918,1103392394.9867945,3808598812.5282598,1380427472.7024646,746237584.6949977,6039979014.287669,4328205478.002207,3500930168.4882436,4652710456.825944,1564128208.9797416,3159818608.974795,4,0
633596450.8876609,1506665264.4430351,150097834.9772641,1401429323.5357153,6397765379.338813,3315726302.41793,1032567491.043318,115809000.23303653,7280245542.28959,3367199925.9656224,584793800.8383238,1423741887.812078,3824704874.478861,3736179383.569643,5,0
200189793.67025393,914468672.5816466,495476501.3090472,1814355278.1187239,8350599554.835236,2244452051.227129,691050324.5124084,546266175.9713033,3916101142.4072866,7807875654.18152,2353831075.1973443,3962566272.008866,126570526.26261528,193586012.95711595,4,0
737862751.0577312,1805562736.7078354,1530710198.3323166,1779345728.4216518,4192111716.9771295,972826446.3891139,702341894.8828726,18021168.28911926,7560527491.809038,6349192068.99448,554522861.8483735,3968833254.6890635,463480527.9685641,2404949872.705607,1,0
95419307.50250264,1437758296.394571,2265545209.563926,1242941333.483876,8709306865.18902,145296902.43321538,757154223.048214,928584960.34978,8934513222.483887,3218419468.6101766,1427477401.8171887,1744977849.033882,977860593.4220964,1498413075.961902,5,0
693687484.1740397,866751105.466013,1810890552.0515192,2120049897.829542,4994993599.899365,3266232423.640788,880532257.1942829,526640794.99039286,4562242866.979569,5345952232.336443,7655628749.844025,2755149321.794877,7306476493.408823,4178170895.8026786,2,0
861955015.1653373,1948533863.5855887,2984779853.7530813,2558284738.2339764,8489618685.246667,2398970242.4808054,502821055.08828354,41582162.45806361,3654581241.124596,2118905593.922281,8478639875.769198,3156032254.160017,4967105664.048305,231907702.70886526,5,0
950624139.9941078,604101243.6680119,1971722407.3503351,2724193576.71981,6749238016.102287,4828313292.595854,562028079.5157217,684806799.8246193,7261876106.199838,123000294.21403284,6124526260.954358,2080686497.6522067,1799728749.351569,1074620812.362406,1,1
59258461.78036119,520575796.52275634,2180402681.139357,148770680.03230232,4146960643.236025,509617991.86673594,1917142018.2031734,886279032.8718312,5860070740.530066,7822248793.00721,6613217455.995668,1792621391.3647866,2453749822.1048045,1613005756.242966,4,0
66625910.26480384,1790365853.2351444,2981869668.319599,1665282321.6182625,356908047.7275623,381663531.5178233,609510812.214824,738833563.3281798,5538098484.176835,7373623469.44623,6610222469.006811,4261397715.062557,5815390864.375309,435315007.4368302,1,0
930752863.8917942,1417669962.9757333,1785538328.0292952,130710920.86217849,5933656100.317572,922766819.769485,1257547098.7996314,138072955.54783836,7980818354.195504,5761840699.269206,1197866121.7790735,1013639754.9092215,2935630381.4201026,2007318265.7136054,3,0
790644609.343488,697564527.0620062,2149562722.7447395,2703781030.50559,2325793564.068417,1896632706.900797,697227330.4682094,542188356.7557874,5862615289.294268,7305596418.55676,519301484.92079884,3975697436.36355,6170979290.9919405,3731653597.43048,1,0
775395830.8686323,471286764.65468866,909016212.6006228,1293504764.0796175,2633464335.9600954,892369872.3017838,1623570699.0423973,734433047.6685057,5792117892.874695,7031787027.58196,6315754147.856873,1022608294.5771108,7026231366.837309,1100954896.7840183,1,0
743908620.6586653,364296214.66976374,1619531441.5845444,2702570975.906653,227066556.6583484,2329953516.7591147,1394932746.8924353,801567211.4318991,1901779374.8284678,7745100947.310431,433008824.94737685,3502093191.016665,2828957454.3480926,3784620106.1452646,1,0
718742967.8386813,633857776.5184628,2737618172.9667473,571173395.4540079,5040989434.908192,1711745469.8985047,663172289.9459004,20922003.260710448,6209640934.254033,8028938946.488124,7324617834.807186,1441723031.0992684,3361962950.568565,2668620335.9473047,2,0
615156763.9138805,259824566.73580483,2562899423.4593353,495490008.6560426,2639184532.8178024,4997475049.820069,1436081555.9166973,287320762.4687053,8221330887.19216,7372853130.281011,5361127445.124023,4637252227.644448,545660561.8318919,1756383118.8887818,2,0
813676344.3045495,299242810.73491055,932737987.3688658,2725889187.3945675,8842376449.764145,4834181717.876981,1515921304.8475282,885220535.0098646,5208261528.693134,7668703428.043331,1110241907.748353,3028871303.09902,7396205216.207865,1875590012.6411166,1,0
39001538.77517567,1555482361.582565,1084509312.217874,2815742993.3019457,6753618707.131622,1836783129.053445,285200320.6134401,262139701.97387248,8135187163.796135,4525228244.100485,5967707589.442237,2669918580.6299944,5494026198.965278,625710364.4253631,3,0
